"","file","Well","Sample description 1","Sample description 2","Sample description 3","Sample description 4","Target","Conc(copies/µL)","Molecular Weight(pg/µL)","Status","Status Reason","Experiment","SampleType","TargetType","Supermix","DyeName(s)","Copies/20µLWell","TotalConfMax","TotalConfMin","PoissonConfMax","PoissonConfMin","Accepted Droplets","Positives","Negatives","Ch1+Ch2+","Ch1+Ch2-","Ch1-Ch2+","Ch1-Ch2-","Linkage","CNV","TotalCNVMax","TotalCNVMin","PoissonCNVMax","PoissonCNVMin","ReferenceCopies","UnknownCopies","Threshold1","Threshold2","Threshold3","ThresholdSigmaAbove","ThresholdSigmaBelow","ReferenceUsed","Ratio","TotalRatioMax","TotalRatioMin","PoissonRatioMax","PoissonRatioMin","Fractional Abundance","TotalFractionalAbundanceMax","TotalFractionalAbundanceMin","PoissonFractionalAbundanceMax","PoissonFractionalAbundanceMin","MeanAmplitudeOfPositives","MeanAmplitudeOfNegatives","MeanAmplitudeTotal","ExperimentComments","MergedWells","TotalConfidenceMax68","TotalConfidenceMin68","PoissonConfidenceMax68","PoissonConfidenceMin68","TotalCNVMax68","TotalCNVMin68","PoissonCNVMax68","PoissonCNVMin68","TotalRatioMax68","TotalRatioMin68","PoissonRatioMax68","PoissonRatioMin68","TotalFractionalAbundanceMax68","TotalFractionalAbundanceMin68","PoissonFractionalAbundanceMax68","PoissonFractionalAbundanceMin68","TiltCorrected","ddpcrNo","smpldscr01","smpldscr02","smpldscr03","smpldscr04","WellNumber","conc.copies.per.uL","column_label","WellName","WellType","Fprimer","Rprimer","Stnd_dil lvl","Templvol","watervol_pr_well","Fprimer_conc","Rprimer_conc","Probe_conc","Tube_No","flNm","WellNm02","unq_fltNmb","...1","Filt.Rnd","Filt.mbr.pore","Filt.Type","Biol.Rpl.nr","unkFilt.nr","Filtreret.volume..mL.","dato.for.filtrering","Tidspnkt.start.filt","Tidspnkt.slut.filt","Tidspnkt.Filt.indfrosset","Cartridge.nummer.I.manifold","Manifold.og.pumpe.nummer","Notat","ESXNR","subESXNr","ekstraktionsudbytte_vol_fra_filter_mL","ekstraktionsdato","konc_ng_per_uL","Note_til_ekstraktion","vol_ATL_buffer_uL","vol_proteinaseK_uL","vol_AL_buffer_uL","vol_96EtOH_uL","vol_AE_buffer_for_elutering_uL","fltvol.mL","flttim.end","flttim.sta","dt.f.filt","flttim.sta_hh","flttim.sta_mm","flttim.sta_hh_mm","flttim.end_hh","flttim.end_mm","flttim.end_hh_mm","fltm_end","fltm_sta","diff.time","extrvl_mL","extrconc_ngpuL","volATL_uL","volPK_uL","dt.f.extr","diff.dt.fil.extr","mlpermin","vlf.extrc","vly.rt","filt.smpltp","filt.psz","filt.mbr","extrconc_ngpuL_Pfltvol.L","covl","tmflt_end","tmflt_frz","tm.btw_fil_freez","filt.pszc","ddpcr_copies_uL","ddpcr_copies_uL_per_L","prv.type"
"11","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","A11","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.169355228543282","0","20814","0","20814","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"34.8844529023989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"620.628798203932","620.628798203932",NA,NA,NA,NA,"0.0773825794458389","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","A11",0,"1","42","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","81","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","042","042",73,"Rnd02","STX_0.22","CPS",10,"42",4850,"2024-jul-16",1437,1752,1832,NA,1,NA,38,2,0.7,"2024-sep-06",13.7,NA,720,80,400,400,200,4850,1752,1437,2024-07-16,14,"37","2024-07-16 14:37",17,"52","2024-07-16 17:52",2024-07-16 17:52:00,2024-07-16 14:37:00,195,0.7,13.7,720,80,2024-09-06,52,24.8717948717949,800,0.875,"smpl",0.22,"STX",2.82474226804124,2824.74226804124,2024-07-16 17:52:00,2024-07-16 18:32:00,40,"0.22",0,0,"akvarie"
"12","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","A12","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.185965940356255","0","18955","0","18955","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"32.9268716835165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"639.827606437842","639.827606437842",NA,NA,NA,NA,"0.0849721059203148","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","A12",0,"1","82","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","89","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","082","082",81,"Rnd03","STX_0.45","CPS",2,"82",5050,"2024-jul-17",1318,1635,1651,NA,1,NA,38,10,0.3,"2024-sep-06",6.55,NA,720,80,400,400,200,5050,1635,1318,2024-07-17,13,"18","2024-07-17 13:18",16,"35","2024-07-17 16:35",2024-07-17 16:35:00,2024-07-17 13:18:00,197,0.3,6.55,720,80,2024-09-06,51,25.6345177664975,800,0.375,"smpl",0.45,"STX",1.2970297029703,1297.0297029703,2024-07-17 16:35:00,2024-07-17 16:51:00,16,"0.45",0,0,"akvarie"
"13","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B01","STD10E3",NA,NA,NA,"Myaare","320.229309082031",NA,"OK",NA,"DQ","PosCtrl","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","6404.5859375",NA,NA,"330.02783203125","310.511688232422","17470","4163","13307","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,"16.2847467097917","35.7361043411481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5076.11506011032","611.824529230295","1675.63915316009",NA,NA,NA,NA,"325.218353271484","315.261291503906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","STD10E3","voltempl_10uL","1E3","Myaare","B01",320.229309082031,"1","std_10E3_Myaare","standard","Myaare_CO1_F01","Myaare_CO1_R02","3","10","0","0.25","1.2000000000000002","0.20000000000000001","2","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","STD","STD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.229309082031,NA,NA
"14","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B02","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.201694115996361","0","17477","0","17477","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"34.2999674867308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"637.162997306086","637.162997306086",NA,NA,NA,NA,"0.0921583399176598","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B02",0,"1","2","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","10","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","002","002",2,"Rnd01","STX_0.22","CPS",2,"2",5000,"2024-jul-16",1101,1419,1437,NA,1,NA,35,2,0.8,"2024-aug-28",14.6,NA,720,80,400,400,200,5000,1419,1101,2024-07-16,11,"01","2024-07-16 11:01",14,"19","2024-07-16 14:19",2024-07-16 14:19:00,2024-07-16 11:01:00,198,0.8,14.6,720,80,2024-08-28,43,25.2525252525253,800,1,"smpl",0.22,"STX",2.92,2920,2024-07-16 14:19:00,2024-07-16 14:37:00,18,"0.22",0,0,"akvarie"
"15","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B03","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.205960527062416","0","17115","0","17115","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"34.3063752453986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"644.18773571731","644.18773571731",NA,NA,NA,NA,"0.0941076651215553","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B03",0,"1","122","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","18","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","122","122",10,"Rnd04","STX_0.45","CPS",2,"122",5000,"2024-jul-18",1136,1457,1514,NA,1,NA,35,10,0.8,"2024-aug-28",15.6,NA,720,80,400,400,200,5000,1457,1136,2024-07-18,11,"36","2024-07-18 11:36",14,"57","2024-07-18 14:57",2024-07-18 14:57:00,2024-07-18 11:36:00,201,0.8,15.6,720,80,2024-08-28,41,24.8756218905473,800,1,"smpl",0.45,"STX",3.12,3120,2024-07-18 14:57:00,2024-07-18 15:14:00,17,"0.45",0,0,"akvarie"
"16","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B04","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.189362853765488","0","18615","0","18615","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"35.9548146753659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"598.662224148308","598.662224148308",NA,NA,NA,NA,"0.086524173617363","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B04",0,"1","162","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","26","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","162","162",18,"Rnd05","STX_0.22NK","CPS",2,"162",5000,"2024-jul-30",1055,1435,1453,NA,1,NA,35,18,0.7,"2024-aug-28",2.87,NA,720,80,400,400,200,5000,1435,1055,2024-07-30,10,"55","2024-07-30 10:55",14,"35","2024-07-30 14:35",2024-07-30 14:35:00,2024-07-30 10:55:00,220,0.7,2.87,720,80,2024-08-28,29,22.7272727272727,800,0.875,"NK",0.22,"STX",0.574,574,2024-07-30 14:35:00,2024-07-30 14:53:00,18,"0.22",0,0,"NK"
"17","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B05","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.183268189430237","0","19234","0","19234","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"35.4919200041648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"609.062123180737","609.062123180737",NA,NA,NA,NA,"0.0837395042181015","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B05",0,"1","130","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","34","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","130","130",26,"Rnd04","PSE_0.45","DIS",2,"130",5350,"2024-jul-19",1020,1141,1150,1,2,NA,36,2,1,"2024-aug-29",12.6,"white substance in ATL buffer after overnight incubation",1440,160,800,800,200,5350,1141,1020,2024-07-19,10,"20","2024-07-19 10:20",11,"41","2024-07-19 11:41",2024-07-19 11:41:00,2024-07-19 10:20:00,81,1,12.6,1440,160,2024-08-29,41,66.0493827160494,1600,0.625,"smpl",0.45,"PSE",2.35514018691589,2355.14018691589,2024-07-19 11:41:00,2024-07-19 11:50:00,9,"0.45",0,0,"akvarie"
"18","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B06","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.171899124979973","0","20506","0","20506","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"35.9997888823818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"603.174678445688","603.174678445688",NA,NA,NA,NA,"0.0785449147224426","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B06",0,"1","138","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","42","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","138","138",34,"Rnd04","PSE_0.45","DIS",10,"138",5500,"2024-jul-19",1020,1452,1505,5,2,NA,36,10,1.5,"2024-aug-29",16.2,NA,1440,160,800,800,200,5500,1452,1020,2024-07-19,10,"20","2024-07-19 10:20",14,"52","2024-07-19 14:52",2024-07-19 14:52:00,2024-07-19 10:20:00,272,1.5,16.2,1440,160,2024-08-29,41,20.2205882352941,1600,0.9375,"smpl",0.45,"PSE",2.94545454545455,2945.45454545455,2024-07-19 14:52:00,2024-07-19 15:05:00,13,"0.45",0,0,"akvarie"
"19","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B07","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.166830226778984","0","21129","0","21129","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"34.7981321091849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612.942603647164","612.942603647164",NA,NA,NA,NA,"0.0762288942933083","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B07",0,"1","169","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","50","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","169","169",42,"Rnd05","PSE_0.22NK","DIS",1,"169",4650,"2024-jul-30",1305,1537,1622,3,2,NA,36,18,1.4,"2024-aug-29",4.58,NA,1440,160,800,800,200,4650,1537,1305,2024-07-30,13,"05","2024-07-30 13:05",15,"37","2024-07-30 15:37",2024-07-30 15:37:00,2024-07-30 13:05:00,152,1.4,4.58,1440,160,2024-08-29,30,30.5921052631579,1600,0.875,"NK",0.22,"PSE",0.98494623655914,984.94623655914,2024-07-30 15:37:00,2024-07-30 16:22:00,45,"0.22",0,0,"NK"
"20","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B08","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.174373835325241","0","20215","0","20215","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"35.9054914438735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"590.08903958502","590.08903958502",NA,NA,NA,NA,"0.0796756222844124","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B08",0,"1","NEK01","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","58","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","NEK01","NEK01",50,NA,"NoFilter_NK","NEK",NA,"NEK01",NA,NA,NA,NA,NA,NA,NA,"Negative extraction control in lab",36,26,0.2,"2024-aug-29",0,NA,180,20,200,200,200,NA,NA,NA,NA,NA,NA,"NA NA:NA",NA,NA,"NA NA:NA",NA,NA,NA,0.2,0,180,20,2024-08-29,NA,NA,200,1,"NK",0,"NoFilter",NA,NA,NA,NA,NA,"0",0,NA,"NK"
"21","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B09","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.163350969552994","0","21579","0","21579","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"35.7732996061675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607.279924852058","607.279924852058",NA,NA,NA,NA,"0.074639193713665","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B09",0,"1","56","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","66","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","056","056",58,"Rnd02","PLC_0.80","DIS",8,"56",4650,"2024-jul-17",1048,1559,1614,4,2,NA,37,8,1.4,"2024-sep-04",13.4,NA,1440,160,800,800,200,4650,1559,1048,2024-07-17,10,"48","2024-07-17 10:48",15,"59","2024-07-17 15:59",2024-07-17 15:59:00,2024-07-17 10:48:00,311,1.4,13.4,1440,160,2024-09-04,49,14.951768488746,1600,0.875,"smpl",0.8,"PLC",2.88172043010753,2881.72043010753,2024-07-17 15:59:00,2024-07-17 16:14:00,15,"0.8",0,0,"akvarie"
"22","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B10","smpl",NA,NA,NA,"Myaare","0.0591622330248356",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","1.1832447052002",NA,NA,"0.282585650682449","0.00248475396074355","19886","1","19885","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"36.0471393190171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2563.32690429688","588.786384835362","588.885677831413",NA,NA,NA,NA,"0.147260308265686","0.0160326715558767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B10",0.0591622330248356,"1","64","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","74","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","064","064",66,"Rnd02","PLC_0.80","DIS",16,"64",5150,"2024-jul-17",1048,1701,1750,8,2,"support filter from filtration ended up in the falcon tube",37,16,0.7,"2024-sep-04",15.6,"support filter from filtration ended up being included in the extraction",1440,160,800,800,200,5150,1701,1048,2024-07-17,10,"48","2024-07-17 10:48",17,"01","2024-07-17 17:01",2024-07-17 17:01:00,2024-07-17 10:48:00,373,0.7,15.6,1440,160,2024-09-04,49,13.8069705093834,1600,0.4375,"smpl",0.8,"PLC",3.02912621359223,3029.12621359223,2024-07-17 17:01:00,2024-07-17 17:50:00,49,"0.8",0.0591622330248356,0.0114878122378322,"akvarie"
"23","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B11","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.169119566679001","0","20843","0","20843","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"35.4025658717707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"619.366376320723","619.366376320723",NA,NA,NA,NA,"0.0772749185562134","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B11",0,"1","43","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","82","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","043","043",74,"Rnd02","STX_0.22","CPS",11,"43",5000,"2024-jul-16",1437,1752,1832,NA,1,NA,38,3,0.8,"2024-sep-06",16,NA,720,80,400,400,200,5000,1752,1437,2024-07-16,14,"37","2024-07-16 14:37",17,"52","2024-07-16 17:52",2024-07-16 17:52:00,2024-07-16 14:37:00,195,0.8,16,720,80,2024-09-06,52,25.6410256410256,800,1,"smpl",0.22,"STX",3.2,3200,2024-07-16 17:52:00,2024-07-16 18:32:00,40,"0.22",0,0,"akvarie"
"24","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","B12","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.169338956475258","0","20816","0","20816","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"34.944561609271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607.740513821367","607.740513821367",NA,NA,NA,NA,"0.0773751512169838","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","B12",0,"1","83","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","90","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","083","083",82,"Rnd03","STX_0.45","CPS",3,"83",4950,"2024-jul-17",1318,1635,1651,NA,1,NA,38,11,0.7,"2024-sep-06",14.2,NA,720,80,400,400,200,4950,1635,1318,2024-07-17,13,"18","2024-07-17 13:18",16,"35","2024-07-17 16:35",2024-07-17 16:35:00,2024-07-17 13:18:00,197,0.7,14.2,720,80,2024-09-06,51,25.1269035532995,800,0.875,"smpl",0.45,"STX",2.86868686868687,2868.68686868687,2024-07-17 16:35:00,2024-07-17 16:51:00,16,"0.45",0,0,"akvarie"
"25","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","C01","STD10E2",NA,NA,NA,"Myaare","30.027250289917",NA,"OK",NA,"DQ","PosCtrl","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","600.544982910156",NA,NA,"32.8049812316895","27.256067276001","17857","450","17407","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,"16.0725948813402","35.1532515725089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5089.46650878906","612.833543070168","725.64559630271",NA,NA,NA,NA,"31.4436416625977","28.6125659942627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","STD10E2","voltempl_10uL","1E2","Myaare","C01",30.027250289917,"1","std_10E2_Myaare","standard","Myaare_CO1_F01","Myaare_CO1_R02","2","10","0","0.25","1.2000000000000002","0.20000000000000001","3","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","STD","STD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.027250289917,NA,NA
"26","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","C02","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.203322991728783","0","17337","0","17337","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"35.7735003247511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613.596073708416","613.596073708416",NA,NA,NA,NA,"0.0929025709629059","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","C02",0,"1","3","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","11","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","003","003",3,"Rnd01","STX_0.22","CPS",3,"3",5000,"2024-jul-16",1101,1419,1437,NA,1,NA,35,3,0.8,"2024-aug-28",14.2,NA,720,80,400,400,200,5000,1419,1101,2024-07-16,11,"01","2024-07-16 11:01",14,"19","2024-07-16 14:19",2024-07-16 14:19:00,2024-07-16 11:01:00,198,0.8,14.2,720,80,2024-08-28,43,25.2525252525253,800,1,"smpl",0.22,"STX",2.84,2840,2024-07-16 14:19:00,2024-07-16 14:37:00,18,"0.22",0,0,"akvarie"
"27","swk_ddpcr0062_20250121_20250121_102143_319_measure_conc_on_filters_Myaare_dil1to1.csv","C03","smpl",NA,NA,NA,"Myaare","0",NA,"OK",NA,"DQ","Unknown","Unknown","ddPCR Supermix for Probes (No dUTP)","FAM","0",NA,NA,"0.235239118337631","0","14985","0","14985","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"1711.98132324219",NA,NA,NA,"34.6669788612168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"648.401693775481","648.401693775481",NA,NA,NA,NA,"0.107484936714172","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","ddpcr0062","smpl","voltempl_10uL",NA,"Myaare","C03",0,"1","123","unknown","Myaare_CO1_F01","Myaare_CO1_R02",NA,"10","0","0.25","1.2000000000000002","0.20000000000000001","19","setup_ddpcr0062_Myaare_dil1to1_20250120.xls","123","123",11,"Rnd04","STX_0.45","CPS",3,"123",5000,"2024-jul-18",1136,1457,1514,NA,1,NA,35,11,0.8,"2024-aug-28",14.2,NA,720,80,400,400,200,5000,1457,1136,2024-07-18,11,"36","2024-07-18 11:36",14,"57","2024-07-18 14:57",2024-07-18 14:57:00,2024-07-18 11:36:00,201,0.8,14.2,720,80,2024-08-28,41,24.8756218905473,800,1,"smpl",0.45,"STX",2.84,2840,2024-07-18 14:57:00,2024-07-18 15:14:00,17,"0.45",0,0,"akvarie"
